,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Group_enc,GroupSize,Name,FamilySize,HomePlanet,Destination,VIP,Cabin,CryoSleep,Deck,Side,Deck_enc,Route,Europa,Mars,PSO J318.5-22,TRAPPIST-1e,S
3722,28.0,89.0,4826.0,0.0,2.0,1598.0,1,3998,0.503666427030913,1,Iniouser3998,1,Europa,55 Cancri e,0,C/129/P,0,C,P,2,Europa55 Cancri e,1,0,0,0,0
3723,25.0,0.0,1017.0,0.0,0.0,0.0,0,3999,0.5035950532067874,1,Hayerson3999,1,Earth,TRAPPIST-1e,0,G/656/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3724,27.0,0.0,0.0,0.0,0.0,0.0,1,4000,0.5619956351824595,3,Burraymons4000,3,Earth,TRAPPIST-1e,0,G/658/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3725,25.0,20.0,0.0,424.0,0.0,359.0,0,4000,0.5619956351824595,3,Burraymons4000,3,Earth,TRAPPIST-1e,0,F/757/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
3726,0.0,0.0,0.0,0.0,0.0,0.0,1,4000,0.502894547655984,3,Burraymons4000,3,Earth,TRAPPIST-1e,0,G/658/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3727,58.0,0.0,0.0,970.0,0.0,0.0,1,4001,0.5421570319240725,7,Lowelliott4001,6,Earth,TRAPPIST-1e,0,F/758/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
3728,3.0,0.0,0.0,0.0,0.0,0.0,1,4001,0.6221570319240725,7,Lowelliott4001,6,Earth,TRAPPIST-1e,0,G/659/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3729,4.0,0.0,0.0,0.0,0.0,0.0,1,4001,0.6221998562185478,7,Lowelliott4001,6,Earth,PSO J318.5-22,0,G/659/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
3730,2.0,0.0,0.0,0.0,0.0,0.0,0,4001,0.6221570319240725,7,Lowelliott4001,6,Earth,55 Cancri e,0,G/659/S,1,G,S,6,Earth55 Cancri e,0,0,0,0,1
3731,34.0,0.0,847.0,14.0,0.0,0.0,1,4001,0.5421570319240725,7,Lowelliott4001,6,Earth,TRAPPIST-1e,0,F/758/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
3732,5.0,0.0,0.0,0.0,0.0,0.0,1,4001,0.5760713258556227,7,Warrishales4001,1,Earth,55 Cancri e,0,G/659/S,0,G,S,6,Earth55 Cancri e,0,0,0,0,1
3733,3.0,0.0,0.0,0.0,0.0,0.0,0,4001,0.6221998562185478,7,Lowelliott4001,6,Earth,TRAPPIST-1e,0,G/659/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3734,46.0,0.0,0.0,0.0,0.0,0.0,0,4002,0.5035950532067874,1,Must4002,1,Mars,TRAPPIST-1e,0,E/242/P,1,E,P,4,MarsTRAPPIST-1e,0,1,0,1,0
3735,22.0,1417.0,0.0,0.0,0.0,0.0,1,4003,0.5035950532067874,1,4003,1,Earth,TRAPPIST-1e,0,F/827/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
3736,8.0,0.0,0.0,0.0,0.0,0.0,1,4005,0.5020369039060628,8,Castannison4005,5,Earth,TRAPPIST-1e,0,G/657/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3737,17.0,3.0,83.0,927.0,0.0,1.0,1,4005,0.5020369039060628,8,Castannison4005,5,Earth,TRAPPIST-1e,0,G/657/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3738,4.0,0.0,0.0,0.0,0.0,0.0,0,4005,0.6053447036366792,8,Castannison4005,5,Earth,TRAPPIST-1e,0,G/657/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3739,12.0,0.0,0.0,0.0,0.0,0.0,0,4005,0.6221570319240725,8,Spentley4005,1,Earth,TRAPPIST-1e,0,G/657/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3740,40.0,0.0,0.0,0.0,0.0,0.0,1,4005,0.6221570319240725,8,River4005,2,Earth,PSO J318.5-22,0,G/657/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
3741,16.0,4.0,0.0,2278.0,2.0,0.0,1,4005,0.5019972517815486,8,River4005,2,Earth,PSO J318.5-22,0,F/829/P,0,F,P,5,EarthPSO J318.5-22,0,0,1,0,0
3742,41.0,0.0,0.0,0.0,0.0,0.0,1,4005,0.5019972517815486,8,Castannison4005,5,Earth,TRAPPIST-1e,0,G/657/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3743,8.0,0.0,0.0,0.0,0.0,0.0,0,4005,0.6221570319240725,8,Castannison4005,5,Earth,TRAPPIST-1e,0,G/657/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3744,14.0,0.0,0.0,0.0,0.0,0.0,1,4006,0.6454250380048482,5,Wolfaddox4006,5,Earth,55 Cancri e,0,G/660/S,1,G,S,6,Earth55 Cancri e,0,0,0,0,1
3745,2.0,0.0,0.0,0.0,0.0,0.0,1,4006,0.5028381999000954,5,Wolfaddox4006,5,Earth,TRAPPIST-1e,0,G/660/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3746,59.0,400.0,0.0,126.0,0.0,158.0,1,4006,0.5028381999000954,5,Wolfaddox4006,5,Earth,PSO J318.5-22,0,F/759/S,0,F,S,5,EarthPSO J318.5-22,0,0,1,0,1
3747,45.0,1796.0,0.0,4.0,0.0,5.0,0,4006,0.6454250380048482,5,Wolfaddox4006,5,Earth,TRAPPIST-1e,0,G/660/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3748,52.0,0.0,704.0,0.0,0.0,0.0,1,4006,0.5028381999000954,5,Wolfaddox4006,5,Earth,55 Cancri e,0,F/759/S,0,F,S,5,Earth55 Cancri e,0,0,0,0,1
3749,33.0,0.0,0.0,0.0,0.0,0.0,1,4008,0.5035950532067874,1,Cha4008,1,Mars,TRAPPIST-1e,0,F/760/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
3750,51.0,8.0,0.0,206.0,1247.0,14.0,1,4009,0.503666427030913,1,Belley4009,1,Earth,55 Cancri e,0,G/734/S,0,G,S,6,Earth55 Cancri e,0,0,0,0,1
3751,38.0,0.0,0.0,0.0,0.0,0.0,0,4010,0.503666427030913,1,Sweeton4010,1,Earth,TRAPPIST-1e,0,G/658/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3752,14.0,460.0,0.0,0.0,315.0,172.0,0,4013,0.503666427030913,1,Emead4013,1,Mars,TRAPPIST-1e,0,E/243/P,0,E,P,4,MarsTRAPPIST-1e,0,1,0,1,0
3753,42.0,0.0,456.0,1.0,1193.0,3039.0,0,4014,0.503666427030913,2,Metful4014,2,Europa,TRAPPIST-1e,0,B/125/P,0,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
3754,28.0,0.0,3238.0,0.0,750.0,2368.0,0,4014,0.503666427030913,2,Metful4014,2,Europa,55 Cancri e,0,B/125/P,0,B,P,1,Europa55 Cancri e,1,0,0,0,0
3755,34.0,309.0,542.0,0.0,0.0,55.0,0,4016,0.5035950532067874,1,Mclainez4016,1,Earth,55 Cancri e,0,E/268/S,0,E,S,4,Earth55 Cancri e,0,0,0,0,1
3756,21.0,0.0,0.0,0.0,0.0,0.0,0,4017,0.5028381999000954,5,Mele4017,4,Mars,TRAPPIST-1e,0,E/269/S,0,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
3757,30.0,0.0,0.0,0.0,0.0,0.0,1,4017,0.4154346263245085,5,Mele4017,4,Mars,TRAPPIST-1e,0,F/761/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
3758,0.0,0.0,0.0,0.0,0.0,0.0,1,4017,0.5028381999000954,5,Mele4017,4,Mars,TRAPPIST-1e,0,F/761/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
3759,26.0,0.0,0.0,0.0,0.0,0.0,0,4017,0.5028381999000954,5,Mele4017,4,Mars,TRAPPIST-1e,0,E/269/S,1,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
3760,23.0,931.0,0.0,134.0,0.0,421.0,0,4017,0.5023911480636389,5,Gene4017,1,Mars,TRAPPIST-1e,0,F/761/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
3761,20.0,0.0,1.0,0.0,20.0,42.0,0,4018,0.503666427030913,1,Bears4018,1,Earth,TRAPPIST-1e,0,F/762/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
3762,59.0,258.0,377.0,5.0,0.0,0.0,1,4019,0.5035950532067874,1,Lerez4019,1,Earth,55 Cancri e,0,E/245/P,0,E,P,4,Earth55 Cancri e,0,0,0,0,0
3763,37.0,6498.0,1470.0,0.0,416.0,4174.0,0,4020,0.503666427030913,1,4020,1,Europa,55 Cancri e,0,B/126/P,0,B,P,1,Europa55 Cancri e,1,0,0,0,0
3764,32.0,1843.0,0.0,662.0,0.0,0.0,0,4021,0.503666427030913,1,Buth4021,1,Mars,TRAPPIST-1e,0,F/832/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
3765,37.0,4.0,0.0,223.0,512.0,1.0,0,4022,0.5035950532067874,1,Hubbarrison4022,1,Earth,PSO J318.5-22,0,F/833/P,0,F,P,5,EarthPSO J318.5-22,0,0,1,0,0
3766,27.0,1.0,355.0,757.0,0.0,0.0,0,4023,0.503666427030913,1,Torrez4023,1,Earth,TRAPPIST-1e,0,E/246/P,0,E,P,4,EarthTRAPPIST-1e,0,0,0,1,0
3767,42.0,0.0,0.0,0.0,0.0,0.0,1,4026,0.5035950532067874,1,Chsere4026,1,Europa,55 Cancri e,0,B/154/S,1,B,S,1,Europa55 Cancri e,1,0,0,0,1
3768,29.0,0.0,0.0,0.0,0.0,0.0,1,4027,0.5035950532067874,1,Patthews4027,1,Earth,PSO J318.5-22,0,G/659/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
3769,2.0,0.0,0.0,0.0,0.0,0.0,1,4030,0.3976313897612471,5,Flowensley4030,1,Earth,TRAPPIST-1e,0,G/661/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3770,10.0,0.0,0.0,0.0,0.0,0.0,0,4030,0.3976313897612471,5,Carpennels4030,4,Earth,TRAPPIST-1e,0,G/661/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3771,0.0,0.0,0.0,0.0,0.0,0.0,0,4030,0.4153880781783396,5,Carpennels4030,4,Earth,TRAPPIST-1e,0,G/661/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3772,21.0,0.0,0.0,0.0,0.0,0.0,0,4030,0.4153880781783396,5,Carpennels4030,4,Earth,TRAPPIST-1e,0,G/661/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3773,8.0,0.0,0.0,0.0,0.0,0.0,0,4030,0.3976313897612471,5,Carpennels4030,4,Earth,TRAPPIST-1e,0,G/661/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3774,0.0,0.0,0.0,0.0,0.0,0.0,1,4031,0.5619956351824595,2,Listive4031,2,Europa,55 Cancri e,0,C/131/P,1,C,P,2,Europa55 Cancri e,1,0,0,0,0
3775,27.0,0.0,0.0,0.0,0.0,0.0,1,4031,0.5620586120860998,2,Listive4031,2,Europa,TRAPPIST-1e,0,C/131/P,1,C,P,2,EuropaTRAPPIST-1e,1,0,0,1,0
3776,13.0,0.0,0.0,0.0,0.0,0.0,1,4032,0.5035950532067874,1,Waltonnedy4032,1,Earth,PSO J318.5-22,0,G/661/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
3777,49.0,2025.0,7167.0,0.0,2456.0,47.0,1,4033,0.5035950532067874,1,Windend4033,1,Europa,55 Cancri e,0,C/144/S,0,C,S,2,Europa55 Cancri e,1,0,0,0,1
3778,38.0,0.0,0.0,0.0,0.0,0.0,0,4034,0.503666427030913,1,Kité4034,1,Mars,TRAPPIST-1e,0,E/247/P,1,E,P,4,MarsTRAPPIST-1e,0,1,0,1,0
3779,21.0,0.0,0.0,0.0,0.0,0.0,1,4035,0.503666427030913,1,Bryants4035,1,Earth,55 Cancri e,0,G/662/P,1,G,P,6,Earth55 Cancri e,0,0,0,0,0
3780,22.0,7.0,61.0,110.0,708.0,0.0,0,4036,0.503666427030913,1,Evedorsen4036,1,Earth,TRAPPIST-1e,0,G/662/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3781,14.0,0.0,0.0,0.0,0.0,0.0,1,4037,0.503666427030913,1,Gardsondez4037,1,Earth,PSO J318.5-22,0,G/663/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
3782,24.0,0.0,0.0,0.0,0.0,0.0,0,4038,0.5035950532067874,1,Reenez4038,1,Earth,PSO J318.5-22,0,G/664/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
3783,24.0,714.0,0.0,4.0,49.0,11.0,0,4039,0.5035950532067874,1,Tersimpson4039,1,Earth,TRAPPIST-1e,0,F/764/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
3784,34.0,0.0,0.0,0.0,0.0,0.0,0,4040,0.503666427030913,1,Micknightt4040,1,Earth,TRAPPIST-1e,0,G/663/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3785,1.0,0.0,0.0,0.0,0.0,0.0,1,4042,0.6081013577948322,3,Stewder4042,3,Europa,TRAPPIST-1e,0,A/46/S,0,A,S,0,EuropaTRAPPIST-1e,1,0,0,1,1
3786,0.0,0.0,0.0,0.0,0.0,0.0,1,4042,0.5619956351824595,3,Stewder4042,3,Europa,55 Cancri e,0,A/46/S,1,A,S,0,Europa55 Cancri e,1,0,0,0,1
3787,26.0,0.0,0.0,0.0,0.0,0.0,1,4042,0.5619956351824595,3,Stewder4042,3,Europa,55 Cancri e,0,A/46/S,1,A,S,0,Europa55 Cancri e,1,0,0,0,1
3788,0.0,0.0,0.0,0.0,32.0,1577.0,0,4043,0.503666427030913,1,Mirandry4043,1,Earth,TRAPPIST-1e,0,E/248/P,0,E,P,4,EarthTRAPPIST-1e,0,0,0,1,0
3789,32.0,536.0,0.0,736.0,118.0,0.0,0,4044,0.6081013577948322,3,Can4044,3,Mars,TRAPPIST-1e,0,F/765/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
3790,2.0,0.0,0.0,0.0,0.0,0.0,1,4044,0.4443485763589301,3,Can4044,3,Mars,TRAPPIST-1e,0,F/765/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
3791,10.0,0.0,0.0,0.0,0.0,0.0,1,4044,0.4443485763589301,3,Can4044,3,Mars,TRAPPIST-1e,0,F/765/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
3792,49.0,1417.0,0.0,531.0,1348.0,192.0,0,4045,0.5035950532067874,1,Wist4045,1,Mars,TRAPPIST-1e,0,D/135/P,0,D,P,3,MarsTRAPPIST-1e,0,1,0,1,0
3793,14.0,0.0,0.0,0.0,0.0,0.0,1,4046,0.5035950532067874,1,Santantines4046,1,Earth,PSO J318.5-22,0,G/664/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
3794,29.0,0.0,0.0,0.0,0.0,0.0,1,4047,0.503666427030913,1,Rivanseney4047,1,Earth,TRAPPIST-1e,0,G/666/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3795,25.0,0.0,0.0,0.0,0.0,0.0,0,4049,0.5035950532067874,1,Pokematic4049,1,Europa,55 Cancri e,0,A/47/S,1,A,S,0,Europa55 Cancri e,1,0,0,0,1
3796,36.0,0.0,1302.0,0.0,2067.0,10173.0,0,4050,0.503666427030913,1,Dissper4050,1,Europa,55 Cancri e,0,A/35/P,0,A,P,0,Europa55 Cancri e,1,0,0,0,0
3797,22.0,0.0,0.0,0.0,0.0,0.0,1,4053,0.5035950532067874,1,Midtt4053,1,Earth,TRAPPIST-1e,0,G/668/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3798,21.0,3.0,34.0,600.0,0.0,8.0,0,4055,0.5035950532067874,1,Mirandry4055,1,Earth,TRAPPIST-1e,0,F/836/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
3799,36.0,437.0,442.0,0.0,2.0,1.0,0,4058,0.503666427030913,1,Hinesh4058,1,Earth,TRAPPIST-1e,0,G/669/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3800,54.0,880.0,2.0,531.0,2.0,0.0,0,4060,0.5035950532067874,1,Barrelliver4060,1,Earth,TRAPPIST-1e,0,F/838/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
3801,30.0,1851.0,0.0,378.0,0.0,155.0,0,4061,0.6081013577948322,3,Kashe4061,3,Mars,TRAPPIST-1e,0,D/130/S,0,D,S,3,MarsTRAPPIST-1e,0,1,0,1,1
3802,0.0,0.0,0.0,0.0,0.0,0.0,1,4061,0.4444115532625703,3,Kashe4061,3,Mars,TRAPPIST-1e,0,F/766/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
3803,1.0,0.0,0.0,0.0,0.0,0.0,1,4061,0.4444115532625703,3,Kashe4061,3,Mars,TRAPPIST-1e,0,F/766/S,1,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
3804,42.0,0.0,0.0,0.0,0.0,0.0,1,4063,0.503666427030913,1,Mcfaddennon4063,1,Earth,TRAPPIST-1e,0,G/670/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3805,47.0,939.0,1477.0,0.0,0.0,0.0,1,4064,0.5035950532067874,1,Dillips4064,1,Earth,TRAPPIST-1e,0,F/767/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
3806,25.0,1339.0,1.0,360.0,0.0,0.0,0,4065,0.503666427030913,1,Olshaffey4065,1,Earth,TRAPPIST-1e,0,G/665/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3807,18.0,0.0,30.0,0.0,67.0,2790.0,0,4066,0.5619956351824595,2,Objeciane4066,2,Europa,55 Cancri e,0,B/155/S,1,B,S,1,Europa55 Cancri e,1,0,0,0,1
3808,22.0,0.0,0.0,0.0,0.0,0.0,1,4066,0.4443485763589301,2,Objeciane4066,2,Europa,TRAPPIST-1e,0,B/155/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
3809,27.0,0.0,1381.0,0.0,148.0,2181.0,0,4068,0.5035950532067874,1,Pirejus4068,1,Europa,TRAPPIST-1e,0,D/131/S,0,D,S,3,EuropaTRAPPIST-1e,1,0,0,1,1
3810,24.0,0.0,0.0,2433.0,0.0,53.0,1,4069,0.503666427030913,1,Chenson4069,1,Earth,55 Cancri e,0,F/768/S,0,F,S,5,Earth55 Cancri e,0,0,0,0,1
3811,0.0,0.0,0.0,0.0,0.0,0.0,1,4071,0.5620586120860998,2,Watuald4071,2,Europa,55 Cancri e,0,B/127/P,1,B,P,1,Europa55 Cancri e,1,0,0,0,0
3812,22.0,0.0,0.0,0.0,0.0,0.0,1,4071,0.5619956351824595,2,Watuald4071,2,Europa,55 Cancri e,0,B/127/P,1,B,P,1,Europa55 Cancri e,1,0,0,0,0
3813,60.0,0.0,0.0,0.0,0.0,0.0,1,4072,0.503666427030913,1,Chasey4072,1,Earth,TRAPPIST-1e,0,G/671/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3814,38.0,1901.0,1276.0,0.0,7561.0,12.0,0,4075,0.503666427030913,1,Nateansive4075,1,Europa,TRAPPIST-1e,0,C/145/S,0,C,S,2,EuropaTRAPPIST-1e,1,0,0,1,1
3815,23.0,1616.0,0.0,1.0,0.0,2.0,0,4076,0.503666427030913,1,Guezaley4076,1,Earth,TRAPPIST-1e,0,E/250/P,0,E,P,4,EarthTRAPPIST-1e,0,0,0,1,0
3816,21.0,0.0,0.0,0.0,0.0,0.0,0,4078,0.5035950532067874,1,Coley4078,1,Earth,TRAPPIST-1e,0,G/667/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3817,55.0,1680.0,0.0,1.0,0.0,6.0,0,4079,0.5035950532067874,1,Upead4079,1,Mars,55 Cancri e,0,F/771/S,0,F,S,5,Mars55 Cancri e,0,1,0,0,1
3818,20.0,719.0,0.0,10.0,0.0,0.0,0,4080,0.5035950532067874,1,Sancasey4080,1,Earth,55 Cancri e,0,F/839/P,0,F,P,5,Earth55 Cancri e,0,0,0,0,0
3819,50.0,451.0,132.0,195.0,31.0,0.0,0,4081,0.5035950532067874,1,Penashley4081,1,Earth,55 Cancri e,0,G/668/P,0,G,P,6,Earth55 Cancri e,0,0,0,0,0
3820,22.0,0.0,0.0,0.0,0.0,0.0,0,4082,0.5035950532067874,1,Cres4082,1,Mars,TRAPPIST-1e,0,E/252/P,0,E,P,4,MarsTRAPPIST-1e,0,1,0,1,0
3821,21.0,0.0,6190.0,1828.0,7.0,35.0,1,4083,0.5035950532067874,1,Clarty4083,1,Europa,TRAPPIST-1e,0,C/146/S,0,C,S,2,EuropaTRAPPIST-1e,1,0,0,1,1
3822,26.0,0.0,1549.0,0.0,0.0,766.0,1,4084,0.5035950532067874,1,Rentruing4084,1,Europa,TRAPPIST-1e,0,D/132/S,0,D,S,3,EuropaTRAPPIST-1e,1,0,0,1,1
3823,36.0,0.0,2177.0,0.0,1097.0,144.0,1,4089,0.503666427030913,1,Tachor4089,1,Europa,TRAPPIST-1e,0,A/48/S,0,A,S,0,EuropaTRAPPIST-1e,1,0,0,1,1
3824,46.0,227.0,0.0,1546.0,3.0,2.0,1,4090,0.503666427030913,1,Ruica4090,1,Mars,TRAPPIST-1e,0,D/133/S,0,D,S,3,MarsTRAPPIST-1e,0,1,0,1,1
3825,26.0,0.0,586.0,1.0,0.0,58.0,1,4091,0.5035950532067874,1,Pecketton4091,1,Earth,TRAPPIST-1e,0,F/772/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
3826,24.0,0.0,20.0,0.0,14.0,659.0,0,4093,0.503666427030913,1,Valexandez4093,1,Earth,TRAPPIST-1e,0,F/841/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
3827,14.0,834.0,1080.0,3.0,183.0,208.0,0,4095,0.503666427030913,1,Romez4095,1,Earth,55 Cancri e,0,G/671/P,0,G,P,6,Earth55 Cancri e,0,0,0,0,0
3828,46.0,949.0,0.0,128.0,3.0,41.0,1,4096,0.5035950532067874,1,Vicke4096,1,Mars,TRAPPIST-1e,0,F/842/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
3829,15.0,0.0,840.0,123.0,0.0,20.0,0,4097,0.5035950532067874,1,Weavesend4097,1,Earth,TRAPPIST-1e,0,E/253/P,0,E,P,4,EarthTRAPPIST-1e,0,0,0,1,0
3830,30.0,0.0,0.0,0.0,0.0,0.0,0,4098,0.5035950532067874,1,Vanglis4098,1,Earth,TRAPPIST-1e,0,G/672/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3831,0.0,0.0,0.0,0.0,0.0,0.0,1,4099,0.503666427030913,1,Fryersonis4099,1,Earth,TRAPPIST-1e,0,G/673/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3832,38.0,1100.0,43.0,163.0,3.0,0.0,0,4101,0.5035950532067874,1,Rapie4101,1,Mars,TRAPPIST-1e,0,F/773/S,0,F,S,5,MarsTRAPPIST-1e,0,1,0,1,1
3833,48.0,0.0,0.0,0.0,0.0,0.0,1,4102,0.503666427030913,1,Whetedy4102,1,Europa,TRAPPIST-1e,0,B/128/P,1,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
3834,31.0,0.0,0.0,0.0,0.0,0.0,0,4103,0.503666427030913,1,Sterreray4103,1,Earth,TRAPPIST-1e,0,G/674/P,1,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3835,41.0,1025.0,0.0,0.0,0.0,0.0,0,4104,0.5035950532067874,1,Gallard4104,1,Earth,TRAPPIST-1e,0,G/675/P,0,G,P,6,EarthTRAPPIST-1e,0,0,0,1,0
3836,43.0,0.0,831.0,78.0,0.0,0.0,1,4106,0.5035950532067874,1,Harmond4106,1,Earth,TRAPPIST-1e,0,G/675/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3837,23.0,0.0,0.0,489.0,5.0,276.0,0,4107,0.5035950532067874,1,Rocholton4107,1,Earth,TRAPPIST-1e,0,G/676/S,0,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3838,48.0,0.0,0.0,0.0,0.0,0.0,1,4108,0.5619956351824595,2,Aroodint4108,2,Europa,55 Cancri e,0,B/158/S,1,B,S,1,Europa55 Cancri e,1,0,0,0,1
3839,47.0,27.0,2651.0,538.0,18.0,0.0,1,4108,0.5619956351824595,2,Aroodint4108,2,Europa,TRAPPIST-1e,0,B/158/S,1,B,S,1,EuropaTRAPPIST-1e,1,0,0,1,1
3840,19.0,169.0,399.0,0.0,97.0,0.0,1,4109,0.5035950532067874,1,Beangley4109,1,Earth,TRAPPIST-1e,0,F/843/P,0,F,P,5,EarthTRAPPIST-1e,0,0,0,1,0
3841,25.0,0.0,38.0,0.0,847.0,112.0,0,4110,0.5035950532067874,1,Rosargas4110,1,Earth,TRAPPIST-1e,0,E/255/P,0,E,P,4,EarthTRAPPIST-1e,0,0,0,1,0
3842,28.0,0.0,0.0,0.0,0.0,0.0,1,4112,0.5035950532067874,1,Rasmussony4112,1,Earth,TRAPPIST-1e,0,G/678/S,1,G,S,6,EarthTRAPPIST-1e,0,0,0,1,1
3843,16.0,0.0,0.0,0.0,0.0,0.0,1,4113,0.5619956351824595,2,Bradiary4113,2,Europa,55 Cancri e,0,B/129/P,1,B,P,1,Europa55 Cancri e,1,0,0,0,0
3844,45.0,0.0,2524.0,0.0,166.0,1.0,1,4113,0.5620586120860998,2,Bradiary4113,2,Europa,TRAPPIST-1e,0,B/129/P,0,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
3845,31.0,0.0,0.0,0.0,0.0,0.0,1,4114,0.5035950532067874,1,Porté4114,1,Mars,TRAPPIST-1e,0,E/270/S,1,E,S,4,MarsTRAPPIST-1e,0,1,0,1,1
3846,19.0,0.0,0.0,0.0,0.0,0.0,0,4115,0.503666427030913,1,Wagnerray4115,1,Earth,PSO J318.5-22,0,G/679/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
3847,21.0,40.0,0.0,736.0,0.0,0.0,1,4116,0.503666427030913,1,Torrez4116,1,Earth,TRAPPIST-1e,0,F/774/S,0,F,S,5,EarthTRAPPIST-1e,0,0,0,1,1
3848,0.0,0.0,0.0,0.0,0.0,0.0,0,4120,0.503666427030913,1,Pentss4120,1,Earth,PSO J318.5-22,0,G/680/S,1,G,S,6,EarthPSO J318.5-22,0,0,1,0,1
3849,22.0,0.0,0.0,0.0,0.0,0.0,1,4125,0.5035950532067874,1,Watkinsley4125,1,Earth,PSO J318.5-22,0,G/677/P,1,G,P,6,EarthPSO J318.5-22,0,0,1,0,0
3850,23.0,0.0,0.0,0.0,0.0,0.0,1,4127,0.503666427030913,1,Ainserfle4127,1,Europa,TRAPPIST-1e,0,B/130/P,1,B,P,1,EuropaTRAPPIST-1e,1,0,0,1,0
3851,54.0,111.0,0.0,1144.0,8.0,23.0,0,4128,0.6081013577948322,3,Pare4128,3,Mars,TRAPPIST-1e,1,F/846/P,0,F,P,5,MarsTRAPPIST-1e,0,1,0,1,0
